id,hashtag,timestamp,like_count,comments_count,engagement,hour,time_of_day,day_of_week,cluster
77354940256958403_9783023073,#AppleEvent2025,2025-10-03 06:00:00,353,16,369,6,morning,Friday,0
61264940847272667_0894174340,#AppleEvent2025,2025-09-28 18:00:00,642,0,642,18,evening,Sunday,1
58541516245893524_1845251910,#AppleEvent2025,2025-09-30 06:00:00,49,1,50,6,morning,Tuesday,0
37927443925015605_6150346613,#AppleEvent2025,2025-07-14 02:00:00,63,2,65,2,night,Monday,0
10423462999708590_6095790637,#AppleEvent2025,2025-10-04 22:00:00,605,19,624,22,evening,Saturday,1
25703495666391611_6701873717,#AppleEvent2025,2025-09-05 17:00:00,37,2,39,17,afternoon,Friday,0
01983228003412951_1595668191,#AppleEvent2025,2025-09-21 13:00:00,99,6,105,13,afternoon,Sunday,0
11155465708496074_8644911694,#AppleEvent2025,2025-10-05 01:00:00,227,8,235,1,night,Sunday,0
12216979852683908_3021761663,#AppleEvent2025,2025-09-12 08:00:00,220,5,225,8,morning,Friday,0
50299593063724520_4650780691,#AppleEvent2025,2025-08-01 19:00:00,462,17,479,19,evening,Friday,1
23952555844672193_8828489764,#AppleEvent2025,2025-08-16 05:00:00,148,7,155,5,night,Saturday,0
27274269109932058_0081935880,#AppleEvent2025,2025-07-29 13:00:00,330,5,335,13,afternoon,Tuesday,0
25041982017504434_3706960518,#AppleEvent2025,2025-08-20 05:00:00,142,2,144,5,night,Wednesday,0
81051308657847976_4461901130,#AppleEvent2025,2025-08-23 08:00:00,1545,43,1588,8,morning,Saturday,2
50896959957849985_3147638127,#AppleEvent2025,2025-09-15 09:00:00,464,16,480,9,morning,Monday,1
79623649192010114_9492687743,#AppleEvent2025,2025-07-28 19:00:00,577,15,592,19,evening,Monday,1
28391779619101556_4394815234,#AppleEvent2025,2025-08-01 11:00:00,598,22,620,11,morning,Friday,1
86337162951228209_4382934548,#AppleEvent2025,2025-08-02 12:00:00,144,5,149,12,afternoon,Saturday,0
31901971754105024_1232077963,#AppleEvent2025,2025-09-01 10:00:00,35,2,37,10,morning,Monday,0
09898404512721815_5525017207,#AppleEvent2025,2025-09-13 07:00:00,41,0,41,7,morning,Saturday,0
21056563098090129_0405204702,#AppleEvent2025,2025-09-11 16:00:00,400,10,410,16,afternoon,Thursday,1
15546309970137503_3090203473,#AppleEvent2025,2025-07-30 14:00:00,136,6,142,14,afternoon,Wednesday,0
78710791116758267_2693941123,#AppleEvent2025,2025-09-27 14:00:00,156,7,163,14,afternoon,Saturday,0
44525297796733489_4193155993,#AppleEvent2025,2025-09-08 17:00:00,91,4,95,17,afternoon,Monday,0
84868444890166558_6998291068,#AppleEvent2025,2025-07-24 11:00:00,824,30,854,11,morning,Thursday,1
78558686674872854_6397442636,#AppleEvent2025,2025-08-15 02:00:00,39,2,41,2,night,Friday,0
05078830179332990_0904899839,#AppleEvent2025,2025-09-19 00:00:00,201,4,205,0,night,Friday,0
95354065199755663_3077552302,#AppleEvent2025,2025-09-13 12:00:00,91,1,92,12,afternoon,Saturday,0
10242678204085859_2092446949,#AppleEvent2025,2025-07-22 20:00:00,85,1,86,20,evening,Tuesday,0
14898097982629511_6457646088,#AppleEvent2025,2025-08-07 13:00:00,626,13,639,13,afternoon,Thursday,1
00734944547514376_9896497529,#AppleEvent2025,2025-10-03 00:00:00,550,12,562,0,night,Friday,1
69150297550476378_1441368017,#AppleEvent2025,2025-07-31 08:00:00,412,8,420,8,morning,Thursday,1
94638083951291134_2765481913,#AppleEvent2025,2025-10-08 11:00:00,350,12,362,11,morning,Wednesday,0
33583891561944556_8336956211,#AppleEvent2025,2025-09-16 11:00:00,413,10,423,11,morning,Tuesday,1
04602059350800167_2917463175,#AppleEvent2025,2025-08-09 01:00:00,85,2,87,1,night,Saturday,0
17352499717925565_0254592238,#AppleEvent2025,2025-09-18 02:00:00,274,8,282,2,night,Thursday,0
29436797475295816_0155623524,#AppleEvent2025,2025-07-12 23:00:00,138,3,141,23,evening,Saturday,0
82959625484124125_6550661075,#AppleEvent2025,2025-08-06 11:00:00,0,20,20,11,morning,Wednesday,0
00717781874212276_3289767247,#AppleEvent2025,2025-09-25 19:00:00,1269,66,1335,19,evening,Thursday,2
21889840954578269_6861617719,#AppleEvent2025,2025-09-20 15:00:00,285,10,295,15,afternoon,Saturday,0
26507785952477669_8489647007,#AppleEvent2025,2025-09-17 08:00:00,256,13,269,8,morning,Wednesday,0
26567009060646001_1000753754,#AppleEvent2025,2025-10-01 09:00:00,173,4,177,9,morning,Wednesday,0
46913916787180258_2760211735,#AppleEvent2025,2025-09-30 02:00:00,277,8,285,2,night,Tuesday,0
37789497235409500_7015672415,#AppleEvent2025,2025-09-16 10:00:00,479,13,492,10,morning,Tuesday,1
59946648407711098_5455459824,#AppleEvent2025,2025-09-11 00:00:00,139,3,142,0,night,Thursday,0
05884427800007777_6767801378,#AppleEvent2025,2025-07-27 10:00:00,78,4,82,10,morning,Sunday,0
05193018838331139_4192907628,#AppleEvent2025,2025-10-03 20:00:00,34,0,34,20,evening,Friday,0
87512785313519196_8421600361,#AppleEvent2025,2025-09-22 13:00:00,876,15,891,13,afternoon,Monday,1
36763538812634682_2978797483,#AppleEvent2025,2025-09-30 18:00:00,219,6,225,18,evening,Tuesday,0
58445557923713368_8028823464,#AppleEvent2025,2025-09-16 17:00:00,215,3,218,17,afternoon,Tuesday,0
22567776904775744_3959388975,#AppleEvent2025,2025-09-26 11:00:00,803,18,821,11,morning,Friday,1
61235959292525958_6111777242,#AppleEvent2025,2025-10-02 12:00:00,197,5,202,12,afternoon,Thursday,0
74313266984291425_0894636915,#AppleEvent2025,2025-09-11 17:00:00,898,24,922,17,afternoon,Thursday,1
30018482192704608_1625983096,#AppleEvent2025,2025-07-21 02:00:00,81,1,82,2,night,Monday,0
16915961415505708_5245642903,#AppleEvent2025,2025-08-26 10:00:00,436,9,445,10,morning,Tuesday,1
29922298406213684_0666325789,#AppleEvent2025,2025-07-24 13:00:00,365,6,371,13,afternoon,Thursday,0
80126772795621626_0975099657,#AppleEvent2025,2025-09-23 15:00:00,114,4,118,15,afternoon,Tuesday,0
69578960495101244_8323961254,#AppleEvent2025,2025-10-08 00:00:00,27,0,27,0,night,Wednesday,0
94249943201753288_0262123914,#AppleEvent2025,2025-07-22 09:00:00,1014,31,1045,9,morning,Tuesday,1
42542923208782916_1148396331,#AppleEvent2025,2025-08-14 20:00:00,87,1,88,20,evening,Thursday,0
83058741832206986_2255784619,#AppleEvent2025,2025-08-26 23:00:00,420,12,432,23,evening,Tuesday,1
28477375419993491_0133389562,#AppleEvent2025,2025-10-09 22:00:00,305,9,314,22,evening,Thursday,0
54399611185446913_9431456569,#AppleEvent2025,2025-10-03 07:00:00,64,0,64,7,morning,Friday,0
32736876054934260_4115244445,#AppleEvent2025,2025-08-23 02:00:00,65,1,66,2,night,Saturday,0
31085147808648941_8237263663,#AppleEvent2025,2025-08-20 08:00:00,450,13,463,8,morning,Wednesday,1
75918231736809643_2604704130,#AppleEvent2025,2025-09-10 16:00:00,60,0,60,16,afternoon,Wednesday,0
11918429813780831_0732543221,#AppleEvent2025,2025-10-08 06:00:00,118,3,121,6,morning,Wednesday,0
14173652168876298_6337446034,#AppleEvent2025,2025-07-29 07:00:00,180,2,182,7,morning,Tuesday,0
20142715241579715_3449405134,#AppleEvent2025,2025-09-02 01:00:00,283,9,292,1,night,Tuesday,0
32960279028194748_5710901218,#AppleEvent2025,2025-09-18 19:00:00,218,7,225,19,evening,Thursday,0
43445525442415239_8866826635,#AppleEvent2025,2025-08-31 16:00:00,172,0,172,16,afternoon,Sunday,0
15290838520317229_8480852665,#AppleEvent2025,2025-09-01 13:00:00,130,3,133,13,afternoon,Monday,0
22619415249450924_5455866647,#AppleEvent2025,2025-08-29 10:00:00,178,3,181,10,morning,Friday,0
37707447518529280_4206419892,#AppleEvent2025,2025-09-20 20:00:00,95,2,97,20,evening,Saturday,0
97150990511896922_8428405216,#AppleEvent2025,2025-08-12 00:00:00,453,11,464,0,night,Tuesday,1
14549591112187207_1044454503,#AppleEvent2025,2025-07-23 16:00:00,78,5,83,16,afternoon,Wednesday,0
79159264135215288_9804429772,#AppleEvent2025,2025-08-24 13:00:00,166,5,171,13,afternoon,Sunday,0
26211008439713616_0346202485,#AppleEvent2025,2025-09-15 23:00:00,157,3,160,23,evening,Monday,0
08504688072726188_3936965837,#AppleEvent2025,2025-07-29 20:00:00,65,3,68,20,evening,Tuesday,0
92197168076021901_8979136423,#AppleEvent2025,2025-09-24 07:00:00,298,12,310,7,morning,Wednesday,0
87983257164610368_6792450749,#AppleEvent2025,2025-07-25 14:00:00,112,3,115,14,afternoon,Friday,0
07671370904034135_3716577631,#AppleEvent2025,2025-08-07 17:00:00,546,13,559,17,afternoon,Thursday,1
92316850655926608_7830120123,#AppleEvent2025,2025-09-04 15:00:00,187,8,195,15,afternoon,Thursday,0
38673164888078188_7936238533,#AppleEvent2025,2025-08-24 10:00:00,187,3,190,10,morning,Sunday,0
91046795634297897_8798361606,#AppleEvent2025,2025-09-06 06:00:00,1860,60,1920,6,morning,Saturday,2
45332345898885726_7529298511,#AppleEvent2025,2025-08-16 07:00:00,270,13,283,7,morning,Saturday,0
30141779318665635_3547631532,#AppleEvent2025,2025-09-17 06:00:00,307,11,318,6,morning,Wednesday,0
53126018704258600_1410215974,#AppleEvent2025,2025-09-25 13:00:00,359,9,368,13,afternoon,Thursday,0
65876609041009323_6101033798,#AppleEvent2025,2025-07-30 12:00:00,621,13,634,12,afternoon,Wednesday,1
87852578899406959_4182929898,#AppleEvent2025,2025-09-27 09:00:00,119,4,123,9,morning,Saturday,0
94767132789702557_1138997137,#AppleEvent2025,2025-09-30 03:00:00,90,3,93,3,night,Tuesday,0
62823535626589392_4090766794,#AppleEvent2025,2025-10-06 09:00:00,144,11,155,9,morning,Monday,0
47898526630059912_2059972133,#AppleEvent2025,2025-10-04 12:00:00,277,6,283,12,afternoon,Saturday,0
32892565631454540_1137006296,#AppleEvent2025,2025-09-05 19:00:00,377,10,387,19,evening,Friday,1
49421840427621720_8778851322,#AppleEvent2025,2025-10-06 12:00:00,68,2,70,12,afternoon,Monday,0
41709761074234242_5443059100,#AppleEvent2025,2025-09-18 22:00:00,345,6,351,22,evening,Thursday,0
53030761239614167_6211140512,#AppleEvent2025,2025-09-01 06:00:00,207,4,211,6,morning,Monday,0
00508969982677075_3633109640,#AppleEvent2025,2025-08-12 05:00:00,149,2,151,5,night,Tuesday,0
39383287225060707_0590142819,#AppleEvent2025,2025-08-30 02:00:00,120,1,121,2,night,Saturday,0
14242006117861162_8992506381,#AppleEvent2025,2025-10-05 07:00:00,371,7,378,7,morning,Sunday,0
98705242507837289_4891333791,#AppleEvent2025,2025-08-10 21:00:00,32,2,34,21,evening,Sunday,0
63478816316242577_0573341069,#AppleEvent2025,2025-08-31 04:00:00,330,7,337,4,night,Sunday,0
36463274227310489_1176504071,#AppleEvent2025,2025-10-06 13:00:00,65,1,66,13,afternoon,Monday,0
63385934922789469_6215323735,#AppleEvent2025,2025-08-11 02:00:00,0,56,56,2,night,Monday,0
37164903508417282_7748340516,#AppleEvent2025,2025-08-20 15:00:00,0,2,2,15,afternoon,Wednesday,0
82152388186295388_9920807137,#AppleEvent2025,2025-07-28 19:00:00,219,5,224,19,evening,Monday,0
61502502793257202_2864887641,#AppleEvent2025,2025-09-09 16:00:00,0,10,10,16,afternoon,Tuesday,0
72511584613326306_6120368774,#AppleEvent2025,2025-07-24 09:00:00,70,2,72,9,morning,Thursday,0
32005688532936270_7151620985,#AppleEvent2025,2025-08-18 04:00:00,73,2,75,4,night,Monday,0
61830849083017715_0407418722,#AppleEvent2025,2025-09-03 09:00:00,96,3,99,9,morning,Wednesday,0
82339488336900633_9404921040,#AppleEvent2025,2025-09-27 11:00:00,54,3,57,11,morning,Saturday,0
16990254350945643_0512495760,#AppleEvent2025,2025-08-26 09:00:00,57,1,58,9,morning,Tuesday,0
71761080901762157_7329466011,#AppleEvent2025,2025-07-23 11:00:00,75,1,76,11,morning,Wednesday,0
96781227751721945_5425814398,#AppleEvent2025,2025-10-04 03:00:00,812,22,834,3,night,Saturday,1
42917544507462184_6170159210,#AppleEvent2025,2025-08-05 06:00:00,210,5,215,6,morning,Tuesday,0
54760548919965885_8078370429,#AppleEvent2025,2025-10-08 15:00:00,353,0,353,15,afternoon,Wednesday,0
87790698954619528_8324175017,#AppleEvent2025,2025-09-17 05:00:00,914,33,947,5,night,Wednesday,1
48245265080389171_9772963346,#AppleEvent2025,2025-09-27 15:00:00,23,1,24,15,afternoon,Saturday,0
48863430596864165_7829582171,#AppleEvent2025,2025-07-30 11:00:00,302,9,311,11,morning,Wednesday,0
06833224528225172_7724485429,#AppleEvent2025,2025-09-14 20:00:00,214,9,223,20,evening,Sunday,0
47959504019495852_8366028827,#AppleEvent2025,2025-10-02 19:00:00,70,3,73,19,evening,Thursday,0
55377528283487385_1403688514,#AppleEvent2025,2025-08-17 21:00:00,119,3,122,21,evening,Sunday,0
95291158459206498_9585511691,#AppleEvent2025,2025-09-11 20:00:00,131,3,134,20,evening,Thursday,0
00028637134845834_4100879493,#AppleEvent2025,2025-09-01 02:00:00,347,7,354,2,night,Monday,0
57242368598914038_5805108323,#AppleEvent2025,2025-08-16 12:00:00,96,5,101,12,afternoon,Saturday,0
63390003891237170_4354922006,#AppleEvent2025,2025-09-25 23:00:00,1083,36,1119,23,evening,Thursday,1
02826781870126821_7556253616,#AppleEvent2025,2025-09-26 04:00:00,121,5,126,4,night,Friday,0
21475972850009820_9411130824,#AppleEvent2025,2025-08-10 14:00:00,181,5,186,14,afternoon,Sunday,0
32510197127328125_6083786021,#AppleEvent2025,2025-09-13 11:00:00,440,16,456,11,morning,Saturday,1
32778197067607561_6964424669,#AppleEvent2025,2025-09-13 05:00:00,196,9,205,5,night,Saturday,0
63110876617169128_5630426313,#AppleEvent2025,2025-07-29 05:00:00,499,15,514,5,night,Tuesday,1
57847315474954889_5854976475,#AppleEvent2025,2025-09-15 11:00:00,54,0,54,11,morning,Monday,0
91863237809318312_4570192639,#AppleEvent2025,2025-08-29 19:00:00,229,10,239,19,evening,Friday,0
21249895333788466_3576001960,#AppleEvent2025,2025-09-10 06:00:00,475,11,486,6,morning,Wednesday,1
44215333575515715_2262034838,#AppleEvent2025,2025-08-25 17:00:00,506,14,520,17,afternoon,Monday,1
67607632378825943_2452541200,#AppleEvent2025,2025-10-05 20:00:00,522,17,539,20,evening,Sunday,1
76291199209318290_1953742326,#AppleEvent2025,2025-09-28 16:00:00,279,5,284,16,afternoon,Sunday,0
49426602834159686_9478000167,#AppleEvent2025,2025-09-11 22:00:00,42,5,47,22,evening,Thursday,0
54159620253843720_7514686010,#AppleEvent2025,2025-10-07 03:00:00,605,13,618,3,night,Tuesday,1
41258263127724740_5187112010,#AppleEvent2025,2025-08-19 09:00:00,266,7,273,9,morning,Tuesday,0
42690507705346774_4354821406,#AppleEvent2025,2025-10-06 15:00:00,503,21,524,15,afternoon,Monday,1
52321447401499766_2437296335,#AppleEvent2025,2025-07-30 13:00:00,131,4,135,13,afternoon,Wednesday,0
05595677593092567_2975820243,#AppleEvent2025,2025-10-04 03:00:00,517,15,532,3,night,Saturday,1
37191743662675028_6432530274,#AppleEvent2025,2025-09-25 03:00:00,117,5,122,3,night,Thursday,0
91621243879005662_9333927083,#AppleEvent2025,2025-08-20 16:00:00,0,1,1,16,afternoon,Wednesday,0
52231622000274217_7390526578,#AppleEvent2025,2025-09-06 22:00:00,158,4,162,22,evening,Saturday,0
36916735169505204_0967392345,#AppleEvent2025,2025-07-16 21:00:00,193,1,194,21,evening,Wednesday,0
42380082481262693_6426776480,#AppleEvent2025,2025-09-23 03:00:00,111,4,115,3,night,Tuesday,0
96171037155841050_1969881525,#AppleEvent2025,2025-10-09 13:00:00,323,9,332,13,afternoon,Thursday,0
64005980981518248_4768270776,#AppleEvent2025,2025-08-11 05:00:00,78,2,80,5,night,Monday,0
70467580256010965_8187674867,#AppleEvent2025,2025-08-18 06:00:00,482,16,498,6,morning,Monday,1
02360583385436812_1706888992,#AppleEvent2025,2025-09-01 06:00:00,376,9,385,6,morning,Monday,1
88405827430845374_1483290648,#AppleEvent2025,2025-09-22 14:00:00,0,15,15,14,afternoon,Monday,0
59653613453316095_6900733157,#AppleEvent2025,2025-07-27 12:00:00,389,9,398,12,afternoon,Sunday,1
09997290363743121_3387800480,#AppleEvent2025,2025-08-25 14:00:00,105,3,108,14,afternoon,Monday,0
36721345319147527_3678353590,#AppleEvent2025,2025-10-01 02:00:00,81,1,82,2,night,Wednesday,0
04198838040544499_5347087440,#AppleEvent2025,2025-09-16 18:00:00,54,2,56,18,evening,Tuesday,0
49692925735608260_4118098657,#AppleEvent2025,2025-09-12 07:00:00,867,28,895,7,morning,Friday,1
86127015368513544_0742036177,#AppleEvent2025,2025-10-06 20:00:00,70,1,71,20,evening,Monday,0
95165188093438868_1810033643,#AppleEvent2025,2025-10-01 03:00:00,232,11,243,3,night,Wednesday,0
83360985165537665_6434039482,#AppleEvent2025,2025-09-10 13:00:00,73,2,75,13,afternoon,Wednesday,0
39816492784344335_3427117002,#AppleEvent2025,2025-09-15 20:00:00,183,9,192,20,evening,Monday,0
16077487502398731_5923091456,#AppleEvent2025,2025-09-10 05:00:00,132,4,136,5,night,Wednesday,0
04426835892191001_9965619258,#AppleEvent2025,2025-08-19 14:00:00,82,3,85,14,afternoon,Tuesday,0
58151553459440359_1084695875,#AppleEvent2025,2025-10-05 22:00:00,203,0,203,22,evening,Sunday,0
34002983246961129_3039460542,#AppleEvent2025,2025-09-01 11:00:00,111,4,115,11,morning,Monday,0
15054507511263628_5939619263,#AppleEvent2025,2025-09-01 04:00:00,83,1,84,4,night,Monday,0
86811931171632076_2552547319,#AppleEvent2025,2025-08-28 11:00:00,44,0,44,11,morning,Thursday,0
34018364423516721_7238425445,#AppleEvent2025,2025-08-21 14:00:00,312,11,323,14,afternoon,Thursday,0
46059245295074109_5545621209,#AppleEvent2025,2025-09-15 11:00:00,70,2,72,11,morning,Monday,0
97027670828408298_9783569572,#AppleEvent2025,2025-10-02 01:00:00,113,2,115,1,night,Thursday,0
99381681412115987_8681141666,#AppleEvent2025,2025-09-24 15:00:00,995,30,1025,15,afternoon,Wednesday,1
24897450161987440_4897129829,#AppleEvent2025,2025-08-09 12:00:00,561,18,579,12,afternoon,Saturday,1
28347615953468061_4691390936,#AppleEvent2025,2025-10-04 04:00:00,292,5,297,4,night,Saturday,0
60473338207242055_7881865239,#AppleEvent2025,2025-09-23 05:00:00,381,11,392,5,night,Tuesday,1
58293764855168193_3916392852,#AppleEvent2025,2025-09-02 16:00:00,272,9,281,16,afternoon,Tuesday,0
72929230428390531_8191643570,#AppleEvent2025,2025-09-28 23:00:00,87,0,87,23,evening,Sunday,0
56810494521406893_4722600251,#AppleEvent2025,2025-08-17 14:00:00,181,6,187,14,afternoon,Sunday,0
26410019449525576_8729691925,#AppleEvent2025,2025-10-08 07:00:00,216,4,220,7,morning,Wednesday,0
08133750624762558_1656753728,#AppleEvent2025,2025-09-30 10:00:00,653,13,666,10,morning,Tuesday,1
18184474084365564_5318507658,#AppleEvent2025,2025-09-02 13:00:00,41,3,44,13,afternoon,Tuesday,0
69779684060574521_5711233714,#AppleEvent2025,2025-09-18 17:00:00,249,5,254,17,afternoon,Thursday,0
87405909026402021_7856561074,#AppleEvent2025,2025-10-06 14:00:00,548,19,567,14,afternoon,Monday,1
24693573000632232_9227750631,#AppleEvent2025,2025-08-18 10:00:00,107,1,108,10,morning,Monday,0
80303912728252965_9156803316,#AppleEvent2025,2025-09-18 15:00:00,409,15,424,15,afternoon,Thursday,1
98371131161296661_2169466927,#AppleEvent2025,2025-10-08 03:00:00,2061,49,2110,3,night,Wednesday,2
71341286594264199_4822623074,#AppleEvent2025,2025-07-31 07:00:00,24,2,26,7,morning,Thursday,0
57369415625474630_1825490237,#AppleEvent2025,2025-09-05 01:00:00,163,8,171,1,night,Friday,0
38559310243842280_0039020846,#AppleEvent2025,2025-10-06 11:00:00,126,3,129,11,morning,Monday,0
12615247233516363_2880177048,#AppleEvent2025,2025-09-14 20:00:00,27,0,27,20,evening,Sunday,0
88105816105285633_1265028135,#AppleEvent2025,2025-09-12 12:00:00,40,0,40,12,afternoon,Friday,0
16418201963168695_6375104804,#AppleEvent2025,2025-09-11 21:00:00,211,5,216,21,evening,Thursday,0
78144234856718787_1831159319,#AppleEvent2025,2025-10-02 20:00:00,314,9,323,20,evening,Thursday,0
31689228937446662_1008451076,#AppleEvent2025,2025-09-16 12:00:00,135,10,145,12,afternoon,Tuesday,0
76316149314823270_0812012584,#AppleEvent2025,2025-09-22 16:00:00,123,0,123,16,afternoon,Monday,0
76781139672983391_8422457033,#AppleEvent2025,2025-09-23 06:00:00,65,0,65,6,morning,Tuesday,0
16725824771786586_5606106360,#AppleEvent2025,2025-10-09 01:00:00,21,1,22,1,night,Thursday,0
28538200447620587_1838960825,#AppleEvent2025,2025-10-02 07:00:00,581,20,601,7,morning,Thursday,1
75483683398178697_1571071686,#AppleEvent2025,2025-08-01 04:00:00,312,10,322,4,night,Friday,0
87617897498499124_5151840236,#AppleEvent2025,2025-09-07 11:00:00,133,7,140,11,morning,Sunday,0
90134618683747546_8742282104,#AppleEvent2025,2025-09-22 19:00:00,180,4,184,19,evening,Monday,0
78252888213538685_9893649903,#AppleEvent2025,2025-08-20 23:00:00,63,0,63,23,evening,Wednesday,0
37601398258572139_9641839783,#AppleEvent2025,2025-08-15 03:00:00,606,17,623,3,night,Friday,1
85339200486758376_0597598880,#AppleEvent2025,2025-08-25 18:00:00,616,20,636,18,evening,Monday,1
51381291725643542_2901218408,#AppleEvent2025,2025-10-07 20:00:00,169,0,169,20,evening,Tuesday,0
